CensusTract,Opportunity_Tier,PWC_Opportunity_Index,Top_Domain,District,District_combined,City,Neighborhood,1st Due,LIFEEXPPCT,LOWINCPCT,UNEMPPCT,LINGISOPCT,LESSHSPCT,E_POV150_P,With_PublicAssIncome_P,With_SSI_P,E_UNINSUR_P,With_Medicaid_P,percent_food_insecure,PRE1960PCT,E_HBURD_P,House_Vacant_P,E_MUNIT_P,E_MOBILE_P,E_CROWD_P,Owner_occupied_P,Mean_Proportion_HHIncome,percent_homeowners,PTRAF,E_NOVEH_P,Mean_Transportation_time(min),Work_Drivealone_P,Work_Carpooled_P,Work_PublicTransportation_P,Work_Walk_P,Work_Fromhome_P,Percent_Severe/Fatal,Avg_Person_Injured/Kill,Avg_Pedestrian_Injured/Kill,Percent_Alcohol_Related,Percent_Distracted_Related,Percent_Drowsy_Related,Percent_Drug_Related,Percent_Speed_Related,Percent_Hitrun_Related,Percent_Schoolzone_Related,Percent_Lgtruck_Related,Percent_Young_Related,Percent_Senior_Related,Percent_Bike_Related,Percent_Night_Related,Percent_Workzone_Related,PM25,OZONE,DSLPM,NO2,RSEI_AIR,PTSDF,UST,PWDIS,PNPL,PRMP,Total_Calls,Chronic_History,Violence_Calls,Opioid_Calls,CPR_Calls,DISABILITYPCT,UNDER5PCT,OVER64PCT,E_SNGPNT_P,E_GROUPQ_P,Total_Population,Median_Age,Age_Dependency_Ratio,Old-age_Dependency_Ratio,Child_Dependency_Ratio,Prop_White,Sex_Ratio(males per 100 females),Prop_Black,Prop_Hisp,Socioeconomic_Rank,Socioeconomic_Var1,Socioeconomic_Val1,Socioeconomic_Z1,Housing_Rank,Housing_Var1,Housing_Val1,Housing_Z1,Transportation_Rank,Transportation_Var1,Transportation_Val1,Transportation_Z1,Transportation_Var2,Transportation_Val2,Transportation_Z2,Transportation_Var3,Transportation_Val3,Transportation_Z3,TransportationSafety_Rank,TransportationSafety_Var1,TransportationSafety_Val1,TransportationSafety_Z1,TransportationSafety_Var2,TransportationSafety_Val2,TransportationSafety_Z2,TransportationSafety_Var3,TransportationSafety_Val3,TransportationSafety_Z3,Environmental_Rank,Environmental_Var1,Environmental_Val1,Environmental_Z1,Environmental_Var2,Environmental_Val2,Environmental_Z2,Environmental_Var3,Environmental_Val3,Environmental_Z3,PublicHealth_Rank,PublicHealth_Var1,PublicHealth_Val1,PublicHealth_Z1,Demographics_Rank,Demographics_Var1,Demographics_Val1,Demographics_Z1,Demographics_Var2,Demographics_Val2,Demographics_Z2,Demographics_Var3,Demographics_Val3,Demographics_Z3,Socioeconomic_Var2,Socioeconomic_Val2,Socioeconomic_Z2,Socioeconomic_Var3,Socioeconomic_Val3,Socioeconomic_Z3,Housing_Var2,Housing_Val2,Housing_Z2,Housing_Var3,Housing_Val3,Housing_Z3,PublicHealth_Var2,PublicHealth_Val2,PublicHealth_Z2,PublicHealth_Var3,PublicHealth_Val3,PublicHealth_Z3
51153901016,High Opportunity,6,PublicHealth,NEABSCO,"NEABSCO:0.37%,POTOMAC:99.63%",Dumfries,Eagles Pointe,Station 23 - 1st Due,0.178394938,0.171460801,0.097899475,0.032911392,0.084984985,0.115696389,0.05,0.079746835,0.049557848,0.155233315,0.108,0.003638569,0.236708861,0.041843542,0.16616131,0,0.008860759,0.733222714,0.36083815,0.712,1030613.53,0.017088608,43.58276367,0.588984792,0.212083847,0.020961776,0.0189067,0.159062885,0.068181818,1.954545455,0.079545455,0.034090909,0.238636364,0.034090909,0.022727273,0.181818182,0.079545455,0.045454545,0.090909091,0.159090909,0.170454546,0,0.238636364,0,7.117392077,55.20171,0.182967272,6.116978077,46.09943735,0.20415516,2.229885919,3123.932807,0.293537733,0,2072,353,47,6,5,0.110801264,0.06779661,0.06779661,0.036708861,0.00073692,6020,32.7,62.2,8.8,53.4,0.149264706,102.3,0.394669118,0.225,2,With_SSI_P,0.079746835,2.353220959,6,E_HBURD_P,0.236708861,0.343890539,3,PTRAF,1030613.53,0.574430451,Work_PublicTransportation_P,0.020961776,-0.422594378,Mean_Transportation_time(min),43.58276367,0.292098263,4,Avg_Person_Injured/Kill,1.954545455,0.99520795,Percent_Drowsy_Related,0.034090909,0.608555443,Percent_Schoolzone_Related,0.045454545,0.540607609,5,DSLPM,0.182967272,0.547417883,UST,2.229885919,0.532698142,OZONE,55.20171,0.419331665,1,Total_Calls,2072,0.50355682,0,Prop_Black,0.394669118,1.739150536,Child_Dependency_Ratio,53.4,1.200083697,DISABILITYPCT,0.110801264,0.837087609,UNEMPPCT,0.097899475,1.679409691,With_Medicaid_P,0.155233315,0.481627187,Mean_Proportion_HHIncome,0.36083815,0.303019272,E_MUNIT_P,0.16616131,0.26679981,CPR_Calls,5,0.498177997,Violence_Calls,47,0.479709351
51153901101,Less Opportunity,1,PublicHealth,POTOMAC,POTOMAC:100%,Dumfries,Chamberlain Village,Station 3 - 1st Due,0.178394938,0.371239912,0.064891847,0.037606838,0.053705693,0.125327511,0.116239316,0.022222222,0.044104803,0.101200686,0,0.427312775,0.28034188,0.140969163,0.160058737,0.022026432,0.030769231,0.134996332,0.320644391,0.079,205287.0109,0.083760684,17.55610561,0.690883191,0.113960114,0.028490028,0.022792023,0.086894587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94197459,54.77903,0.101699777,4.605097512,614.1145394,1.7593463,0,8808.165426,11.19244556,0,131,2,5,0,0,0.073756432,0.056768559,0.022270742,0.020512821,0.404803493,2474,23.2,23.8,2.3,21.6,0.55362848,181.5,0.121862163,0.18986764,5,LOWINCPCT,0.371239912,1.640431885,6,PRE1960PCT,0.427312775,4.059439486,4,E_NOVEH_P,0.083760684,2.5141514,Work_Fromhome_P,0.086894587,-0.841202082,Work_Drivealone_P,0.690883191,0.063385599,2,Avg_Person_Injured/Kill,0,-6.304684192,Percent_Night_Related,0,-3.341122028,Percent_Distracted_Related,0,-2.781545173,3,RSEI_AIR,614.1145394,9.19958929,PTSDF,1.7593463,6.581684788,PNPL,11.19244556,6.509758514,1,Chronic_History,2,-2.075796781,0,E_GROUPQ_P,0.404803493,7.923021309,Sex_Ratio(males per 100 females),181.5,4.173289814,Total_Population,2474,-1.762020868,With_PublicAssIncome_P,0.116239316,1.362067335,UNEMPPCT,0.064891847,0.579763868,House_Vacant_P,0.140969163,2.983881968,percent_homeowners,0.079,-2.891270808,Total_Calls,131,-1.42616438,Opioid_Calls,0,-1.179575447
51153901102,Less Opportunity,1,PublicHealth,POTOMAC,POTOMAC:100%,Dumfries,Quantico,Station 3 - 1st Due,0.178394938,0.292105263,0.102222222,0,0,0.1669627,0.037712895,0.018248175,0.006808763,0.038987342,0,0.009009009,0.425790754,0.074324324,0.081081081,0,0.027980535,0.014958863,0.407618343,0.01,431302.0148,0.035279805,15.07484168,0.80361991,0.076923077,0,0.061538462,0.021719457,0.166666667,1.675438597,0.02631579,0.043859649,0.342105263,0.078947368,0.026315789,0.456140351,0.078947368,0,0.175438597,0.157894737,0.210526316,0,0.210526316,0.00877193,6.959277596,54.61496,0.153393294,5.111573798,51.72197596,1.042302667,0.397932322,4855.608539,11.12488073,0,303,29,0,0,1,0.041012658,0.174067496,0,0.081508516,0.208407342,3347,22.7,47.1,0,47.1,0.593845301,145.4,0.090379817,0.197671195,2,UNEMPPCT,0.102222222,1.823421575,6,Owner_occupied_P,0.014958863,-3.357516316,3,Work_Drivealone_P,0.80361991,1.88656286,Work_Fromhome_P,0.021719457,-1.740288569,Work_PublicTransportation_P,0,-1.432179572,4,Percent_Speed_Related,0.456140351,2.729991139,Percent_Drowsy_Related,0.078947368,2.564533011,Percent_Lgtruck_Related,0.175438597,1.990809097,5,PNPL,11.12488073,6.468988544,PTSDF,1.042302667,3.554473804,PWDIS,4855.608539,0.516215487,1,Chronic_History,29,-1.90050257,0,E_GROUPQ_P,0.208407342,3.97576379,UNDER5PCT,0.174067496,3.664201887,Sex_Ratio(males per 100 females),145.4,2.266805703,LOWINCPCT,0.292105263,0.976946211,E_POV150_P,0.1669627,0.642812467,percent_homeowners,0.01,-3.190051304,E_HBURD_P,0.425790754,2.026732439,Total_Calls,303,-1.255163841,Opioid_Calls,0,-1.179575447
51153901203,High Opportunity,5,Socioeconomic,NEABSCO,NEABSCO:100%,Dale City,Glendale,Station 13 - 1st Due,0.135384615,0.155825792,0.044046467,0.058479532,0.158047166,0.116233032,0.075292398,0.033625731,0.188631222,0.155719139,0.102,0.023391813,0.288011696,0,0,0.016081871,0.054093567,0.835124434,0.322125,0.841,968215.7395,0.127923977,46.83169746,0.709331974,0.122386538,0.022437532,0.010708822,0.116777155,0.135135136,1.756756757,0.135135135,0.094594595,0.175675676,0.013513514,0.013513514,0.162162162,0.108108108,0,0.094594595,0.135135135,0.189189189,0,0.27027027,0,7.229948634,55.31073,0.17039332,6.24538736,31.81500104,0.047801894,3.065237532,41.57863842,0.106248356,0,1399,335,24,4,5,0.07389581,0.070984163,0.144230769,0.05628655,0,3835,33,56.3,21.4,34.9,0.242461999,131.7,0.171941191,0.430600548,1,LIFEEXPPCT,0.135384615,-2.370157118,6,E_HBURD_P,0.288011696,0.800489312,3,E_NOVEH_P,0.127923977,4.364598925,Mean_Transportation_time(min),46.83169746,0.836901759,Work_Fromhome_P,0.116777155,-0.428974089,2,Percent_Hitrun_Related,0.108108108,0.864054029,Avg_Pedestrian_Injured/Kill,0.135135135,0.842244859,Percent_Lgtruck_Related,0.094594595,0.445802689,4,UST,3.065237532,1.106630082,PM25,7.229948634,0.594207992,OZONE,55.31073,0.570612605,5,CPR_Calls,5,0.498177997,0,Sex_Ratio(males per 100 females),131.7,1.543292343,Prop_Hisp,0.430600548,1.153038258,Total_Population,3835,-0.903610114,E_UNINSUR_P,0.188631222,1.12690489,LESSHSPCT,0.158047166,0.719140345,E_CROWD_P,0.054093567,0.634689178,E_MOBILE_P,0.016081871,0.159572876,Chronic_History,335,0.086165149,,,
51153901208,High Opportunity,5,PublicHealth,OCCOQUAN,OCCOQUAN:100%,Dale City,Lake Ridge,Station 2 - 1st Due,0.154871795,0.201205511,0.07256894,0.07756654,0.100823045,0.18897414,0.037262357,0.029657795,0.080136402,0.13225992,0.099,0,0.211406844,0.009042954,0.109269028,0.031650339,0.009125475,0.869115959,0.472342995,0.819,1256752.809,0.028897338,41.2677305,0.71914557,0.111550633,0.050632911,0.011075949,0.107594937,0.212121213,2.090909091,0.03030303,0.090909091,0.333333333,0.03030303,0,0.121212121,0.03030303,0,0.060606061,0.151515152,0.272727273,0.03030303,0.363636364,0,7.274329508,55.95513,0.250528148,6.418285937,39.15522592,0.315052738,1.406666688,114.7505405,0,0.22466342,1813,320,13,5,4,0.127372053,0.033248082,0.282182438,0.031178707,0.009946007,3379,44.6,108.3,60.6,47.7,0.510269576,90.7,0.144736842,0.215982028,2,LIFEEXPPCT,0.154871795,-1.296282875,3,Mean_Proportion_HHIncome,0.472342995,1.850145412,6,PTRAF,1256752.809,1.127624156,Work_Fromhome_P,0.107594937,-0.555642161,Work_Drivealone_P,0.71914557,0.520444552,5,Percent_Distracted_Related,0.333333333,1.650999368,Avg_Person_Injured/Kill,2.090909091,1.504502749,Percent_Senior_Related,0.272727273,1.387240391,4,DSLPM,0.250528148,2.517939584,OZONE,55.95513,1.46481035,PM25,7.274329508,1.059024295,1,Total_Calls,1813,0.246061822,0,OVER64PCT,0.282182438,2.035428017,Age_Dependency_Ratio,108.3,1.79229689,Old-age_Dependency_Ratio,60.6,1.619300701,E_POV150_P,0.18897414,0.901009181,UNEMPPCT,0.07256894,0.835525453,E_MOBILE_P,0.031650339,0.652177992,E_HBURD_P,0.211406844,0.118700841,CPR_Calls,4,0.186393128,,,
51153901209,High Opportunity,6,PublicHealth,OCCOQUAN,"OCCOQUAN:86.32%,NEABSCO:13.68%",Dale City,Lake Ridge,Station 14 - 1st Due,0.144615385,0.195200245,0.058183955,0.020875764,0.095331215,0.1535649,0.044297352,0.039205703,0.083333333,0.149034749,0.127,0.008508509,0.140529532,0.017017017,0.051551552,0,0.031568228,0.799055454,0.258674863,0.777,1209274.112,0.064663951,39.47341338,0.707212714,0.122555012,0.043398533,0.010391198,0.10910758,0.098765432,1.679012346,0.111111111,0,0.160493827,0.037037037,0.012345679,0.098765432,0.049382716,0,0.012345679,0.172839506,0.12345679,0.024691358,0.271604938,0.012345679,7.245725137,55.66317,0.199946451,6.790895117,35.09796606,0.168614759,1.992966948,50.58751628,0,0.070241215,2187,376,21,10,3,0.059459459,0.070688605,0.131627057,0.058553971,0,6605,37.4,72.9,25.7,47.3,0.348081264,93.7,0.162227239,0.292400301,3,LIFEEXPPCT,0.144615385,-1.861479816,6,Mean_Proportion_HHIncome,0.258674863,-1.114493051,4,E_NOVEH_P,0.064663951,1.713995888,PTRAF,1209274.112,1.01147929,Work_Fromhome_P,0.10910758,-0.534775354,2,Percent_Drowsy_Related,0.037037037,0.737022121,Avg_Pedestrian_Injured/Kill,0.111111111,0.539824749,Percent_Bike_Related,0.024691358,0.197912886,5,OZONE,55.66317,1.05967383,DSLPM,0.199946451,1.04264297,NO2,6.790895117,1.019405319,1,Total_Calls,2187,0.617888576,0,Child_Dependency_Ratio,47.3,0.534385397,Age_Dependency_Ratio,72.9,0.41140869,OVER64PCT,0.131627057,0.274802694,percent_food_insecure,0.127,0.889293912,E_POV150_P,0.1535649,0.485654738,House_Vacant_P,0.017017017,-0.634675072,E_HBURD_P,0.140529532,-0.512112129,Opioid_Calls,10,0.513418954,Chronic_History,376,0.352352654
51153901209,High Opportunity,6,PublicHealth,NEABSCO,"OCCOQUAN:86.32%,NEABSCO:13.68%",Dale City,Lake Ridge,Station 14 - 1st Due,0.144615385,0.195200245,0.058183955,0.020875764,0.095331215,0.1535649,0.044297352,0.039205703,0.083333333,0.149034749,0.127,0.008508509,0.140529532,0.017017017,0.051551552,0,0.031568228,0.799055454,0.258674863,0.777,1209274.112,0.064663951,39.47341338,0.707212714,0.122555012,0.043398533,0.010391198,0.10910758,0.098765432,1.679012346,0.111111111,0,0.160493827,0.037037037,0.012345679,0.098765432,0.049382716,0,0.012345679,0.172839506,0.12345679,0.024691358,0.271604938,0.012345679,7.245725137,55.66317,0.199946451,6.790895117,35.09796606,0.168614759,1.992966948,50.58751628,0,0.070241215,2187,376,21,10,3,0.059459459,0.070688605,0.131627057,0.058553971,0,6605,37.4,72.9,25.7,47.3,0.348081264,93.7,0.162227239,0.292400301,3,LIFEEXPPCT,0.144615385,-1.861479816,6,Mean_Proportion_HHIncome,0.258674863,-1.114493051,4,E_NOVEH_P,0.064663951,1.713995888,PTRAF,1209274.112,1.01147929,Work_Fromhome_P,0.10910758,-0.534775354,2,Percent_Drowsy_Related,0.037037037,0.737022121,Avg_Pedestrian_Injured/Kill,0.111111111,0.539824749,Percent_Bike_Related,0.024691358,0.197912886,5,OZONE,55.66317,1.05967383,DSLPM,0.199946451,1.04264297,NO2,6.790895117,1.019405319,1,Total_Calls,2187,0.617888576,0,Child_Dependency_Ratio,47.3,0.534385397,Age_Dependency_Ratio,72.9,0.41140869,OVER64PCT,0.131627057,0.274802694,percent_food_insecure,0.127,0.889293912,E_POV150_P,0.1535649,0.485654738,House_Vacant_P,0.017017017,-0.634675072,E_HBURD_P,0.140529532,-0.512112129,Opioid_Calls,10,0.513418954,Chronic_History,376,0.352352654
51153901211,High Opportunity,6,Socioeconomic,NEABSCO,"OCCOQUAN:41.39%,NEABSCO:58.61%",Dale City,Hillendale,Station 13 - 1st Due,0.209230769,0.220158598,0.024604569,0.0808,0.230645161,0.176961603,0.0776,0.064,0.218071786,0.187604341,0.083,0.056501548,0.168,0.03250774,0,0,0.1,0.91250783,0.452696078,0.88,900048.5228,0.0264,43.33806242,0.640997433,0.225889256,0.006967363,0.01210121,0.095342868,0.070422535,1.774647887,0.070422535,0.028169014,0.267605634,0,0.042253521,0.126760563,0.014084507,0,0.056338028,0.253521127,0.098591549,0.014084507,0.225352113,0,7.252120492,55.28797,0.163261273,6.37265802,30.33520275,0,3.528667488,46.7637034,0.104813102,0,1163,388,32,11,2,0.076794658,0.025250417,0.074707846,0.1008,0.000626043,4757,35.2,53.4,15.5,37.9,0.214852973,94.3,0.132002576,0.514917364,1,LESSHSPCT,0.230645161,1.666796093,6,E_CROWD_P,0.1,1.988593066,4,Work_PublicTransportation_P,0.006967363,-1.096609412,Work_Fromhome_P,0.095342868,-0.72465862,PTRAF,900048.5228,0.255035518,3,Percent_Drug_Related,0.042253521,1.432311572,Percent_Distracted_Related,0.267605634,0.776976507,Percent_Young_Related,0.253521127,0.433928867,5,UST,3.528667488,1.425031639,PM25,7.252120492,0.826421559,NO2,6.37265802,0.624415479,2,Opioid_Calls,11,0.682718395,0,Prop_Hisp,0.514917364,1.705601352,E_SNGPNT_P,0.1008,0.843445999,Total_Population,4757,-0.322085708,With_SSI_P,0.064,1.60492864,E_UNINSUR_P,0.218071786,1.507676233,Mean_Proportion_HHIncome,0.452696078,1.57754507,PRE1960PCT,0.056501548,0.016878447,Chronic_History,388,0.430261192,,,
51153901211,High Opportunity,6,Socioeconomic,OCCOQUAN,"OCCOQUAN:41.39%,NEABSCO:58.61%",Dale City,Hillendale,Station 13 - 1st Due,0.209230769,0.220158598,0.024604569,0.0808,0.230645161,0.176961603,0.0776,0.064,0.218071786,0.187604341,0.083,0.056501548,0.168,0.03250774,0,0,0.1,0.91250783,0.452696078,0.88,900048.5228,0.0264,43.33806242,0.640997433,0.225889256,0.006967363,0.01210121,0.095342868,0.070422535,1.774647887,0.070422535,0.028169014,0.267605634,0,0.042253521,0.126760563,0.014084507,0,0.056338028,0.253521127,0.098591549,0.014084507,0.225352113,0,7.252120492,55.28797,0.163261273,6.37265802,30.33520275,0,3.528667488,46.7637034,0.104813102,0,1163,388,32,11,2,0.076794658,0.025250417,0.074707846,0.1008,0.000626043,4757,35.2,53.4,15.5,37.9,0.214852973,94.3,0.132002576,0.514917364,1,LESSHSPCT,0.230645161,1.666796093,6,E_CROWD_P,0.1,1.988593066,4,Work_PublicTransportation_P,0.006967363,-1.096609412,Work_Fromhome_P,0.095342868,-0.72465862,PTRAF,900048.5228,0.255035518,3,Percent_Drug_Related,0.042253521,1.432311572,Percent_Distracted_Related,0.267605634,0.776976507,Percent_Young_Related,0.253521127,0.433928867,5,UST,3.528667488,1.425031639,PM25,7.252120492,0.826421559,NO2,6.37265802,0.624415479,2,Opioid_Calls,11,0.682718395,0,Prop_Hisp,0.514917364,1.705601352,E_SNGPNT_P,0.1008,0.843445999,Total_Population,4757,-0.322085708,With_SSI_P,0.064,1.60492864,E_UNINSUR_P,0.218071786,1.507676233,Mean_Proportion_HHIncome,0.452696078,1.57754507,PRE1960PCT,0.056501548,0.016878447,Chronic_History,388,0.430261192,,,
51153901212,Exceptional Opportunity,7,PublicHealth,NEABSCO,"OCCOQUAN:21.10%,NEABSCO:78.90%",Dale City,Kerrydale,Station 26 - 1st Due,0.172307692,0.209406791,0.07133059,0.060873606,0.208743169,0.145329634,0.045539033,0.039498141,0.121152068,0.178656756,0.099,0.035418583,0.210037175,0.010119595,0.065777369,0.010119595,0.06830855,0.783458845,0.338495575,0.823,762705.9109,0.012546468,45.36774299,0.769114991,0.085490668,0.033112583,0,0.077062011,0.1,1.666666667,0,0.083333333,0.316666667,0.05,0.033333333,0.25,0.05,0.016666667,0.016666667,0.266666667,0.216666667,0.033333333,0.316666667,0,7.248395902,55.12448,0.142895463,6.351480336,28.80468244,0,1.509213214,48.04950574,0.115441776,0,1937,578,36,10,1,0.106450757,0.082573656,0.105694279,0.116171004,0,7299,34.8,60.7,14.6,46.1,0.21559288,99.3,0.290674354,0.292303836,2,LESSHSPCT,0.208743169,1.380899098,6,E_CROWD_P,0.06830855,1.053927169,3,Work_Drivealone_P,0.769114991,1.328549604,Work_Fromhome_P,0.077062011,-0.9768418,Work_Walk_P,0,-0.628032148,5,Percent_Distracted_Related,0.316666667,1.42937215,Percent_Drowsy_Related,0.05,1.302275496,Percent_Drug_Related,0.033333333,0.98277954,4,PM25,7.248395902,0.787412635,NO2,6.351480336,0.604414934,OZONE,55.12448,0.312163925,1,Chronic_History,578,1.663813044,0,E_SNGPNT_P,0.116171004,1.192306898,Prop_Black,0.290674354,0.841978249,DISABILITYPCT,0.106450757,0.703090995,With_Medicaid_P,0.178656756,0.795925512,UNEMPPCT,0.07133059,0.794269947,E_HBURD_P,0.210037175,0.106510692,,,,Opioid_Calls,10,0.513418954,Total_Calls,1937,0.369341281
51153901212,Exceptional Opportunity,7,PublicHealth,OCCOQUAN,"OCCOQUAN:21.10%,NEABSCO:78.90%",Dale City,Kerrydale,Station 26 - 1st Due,0.172307692,0.209406791,0.07133059,0.060873606,0.208743169,0.145329634,0.045539033,0.039498141,0.121152068,0.178656756,0.099,0.035418583,0.210037175,0.010119595,0.065777369,0.010119595,0.06830855,0.783458845,0.338495575,0.823,762705.9109,0.012546468,45.36774299,0.769114991,0.085490668,0.033112583,0,0.077062011,0.1,1.666666667,0,0.083333333,0.316666667,0.05,0.033333333,0.25,0.05,0.016666667,0.016666667,0.266666667,0.216666667,0.033333333,0.316666667,0,7.248395902,55.12448,0.142895463,6.351480336,28.80468244,0,1.509213214,48.04950574,0.115441776,0,1937,578,36,10,1,0.106450757,0.082573656,0.105694279,0.116171004,0,7299,34.8,60.7,14.6,46.1,0.21559288,99.3,0.290674354,0.292303836,2,LESSHSPCT,0.208743169,1.380899098,6,E_CROWD_P,0.06830855,1.053927169,3,Work_Drivealone_P,0.769114991,1.328549604,Work_Fromhome_P,0.077062011,-0.9768418,Work_Walk_P,0,-0.628032148,5,Percent_Distracted_Related,0.316666667,1.42937215,Percent_Drowsy_Related,0.05,1.302275496,Percent_Drug_Related,0.033333333,0.98277954,4,PM25,7.248395902,0.787412635,NO2,6.351480336,0.604414934,OZONE,55.12448,0.312163925,1,Chronic_History,578,1.663813044,0,E_SNGPNT_P,0.116171004,1.192306898,Prop_Black,0.290674354,0.841978249,DISABILITYPCT,0.106450757,0.703090995,With_Medicaid_P,0.178656756,0.795925512,UNEMPPCT,0.07133059,0.794269947,E_HBURD_P,0.210037175,0.106510692,,,,Opioid_Calls,10,0.513418954,Total_Calls,1937,0.369341281
51153901219,Moderate Opportunity,3,Socioeconomic,OCCOQUAN,OCCOQUAN:100%,Manassas,Ridgedale,Station 26 - 1st Due,0.177435897,0.017172086,0.041395826,0.01172871,0.02247191,0.012015292,0.033146354,0.00917899,0.026215183,0.026465723,0.061,0.013923421,0.048444671,0.024863252,0.00298359,0,0,0.963954123,0.223888889,0.991,515819.3126,0,45.93677359,0.654092527,0.056227758,0.029893238,0.014590747,0.234519573,0.256097561,2.182926829,0.06097561,0.134146342,0.231707317,0.048780488,0.012195122,0.146341463,0.048780488,0,0.085365854,0.182926829,0.109756098,0,0.341463415,0.024390244,7.292614208,55.12664,0.147216262,3.99017824,24.07226512,0.033834704,0.536925088,118.8201122,0.103988175,0,1551,436,17,5,2,0.052931446,0.036045877,0.189695977,0,0,5376,49.8,62.7,32.6,30.1,0.685800071,92.6,0.090604027,0.095196044,1,LIFEEXPPCT,0.177435897,-0.052849606,5,Mean_Proportion_HHIncome,0.223888889,-1.597147322,4,Work_Carpooled_P,0.056227758,-0.962287923,Mean_Transportation_time(min),45.93677359,0.686834788,,,,3,Avg_Person_Injured/Kill,2.182926829,1.848173223,Percent_Severe/Fatal,0.256097561,1.60176626,Percent_Drowsy_Related,0.048780488,1.249098358,6,PM25,7.292614208,1.250526306,OZONE,55.12664,0.315161235,,,,2,Chronic_History,436,0.741895344,0,Median_Age,49.8,1.912594354,Prop_White,0.685800071,1.575077192,OVER64PCT,0.189695977,0.953872484,,,,,,,E_HBURD_P,0.048444671,-1.331673748,percent_homeowners,0.991,1.057827922,,,,,,
51153901221,Moderate Opportunity,4,PublicHealth,OCCOQUAN,OCCOQUAN:100%,Dale City,Woodbridge,Station 14 - 1st Due,0.174358974,0.182508916,0.051043429,0.014667817,0.028921795,0.137230578,0.079378775,0.018119068,0.070243449,0.184277128,0.093,0,0.312338223,0.024,0.301473684,0,0.008196721,0.643200496,0.358975713,0.574,771008.2901,0.026315789,42.57573316,0.664371773,0.19535284,0.017211704,0.004876649,0.109868044,0.115384615,1.769230769,0.076923077,0.153846154,0.115384615,0.038461538,0,0.115384615,0.153846154,0,0,0.307692308,0.038461538,0.115384615,0.384615385,0,7.300849727,55.71293,0.1750197,5.473842873,31.83791702,0.148232588,2.374604335,79.71700393,0,0.026145139,1348,326,30,7,1,0.03369187,0.06977826,0.100325632,0.086712683,0,6410,34.3,49.8,16.5,33.3,0.434821112,78.6,0.235033652,0.172157279,2,With_Medicaid_P,0.184277128,0.871340286,3,E_MUNIT_P,0.301473684,1.082847853,5,Work_PublicTransportation_P,0.017211704,-0.603209664,Work_Fromhome_P,0.109868044,-0.524284805,Work_Walk_P,0.004876649,-0.352626022,6,Percent_Bike_Related,0.115384615,3.67434256,Percent_Hitrun_Related,0.153846154,1.680908724,Percent_Alcohol_Related,0.153846154,1.324902014,4,PM25,7.300849727,1.336779756,OZONE,55.71293,1.128722992,UST,2.374604335,0.632127556,1,Chronic_History,326,0.027733746,0,E_SNGPNT_P,0.086712683,0.52371971,Prop_Black,0.235033652,0.361960853,Prop_White,0.434821112,0.241170355,With_PublicAssIncome_P,0.079378775,0.494306835,E_POV150_P,0.137230578,0.29405127,E_HBURD_P,0.312338223,1.016997081,percent_homeowners,0.574,-0.74784551,Opioid_Calls,7,0.005520634,,,
51153901222,Less Opportunity,2,PublicHealth,OCCOQUAN,OCCOQUAN:100%,Dale City,Woodbridge,Station 14 - 1st Due,0.174358974,0.150533537,0.053362573,0.004405286,0.103033772,0.062118902,0.015418502,0.005506608,0.087652439,0.08218126,0.099,0,0.237885463,0.017316017,0.010822511,0,0,0.81814716,0.318277311,0.855,762272.3852,0.033039648,43.04654142,0.787022901,0.071755725,0.026717557,0,0.10610687,0,1.75,0.25,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0.5,0,7.318130874,55.95173,0.171749692,4.780141909,33.81133575,0.242340302,0,87.4659339,0,0.157746665,585,122,9,2,0,0.116743472,0.053734756,0.130335366,0.109030837,0.000381098,2553,38.6,55.1,18.4,36.7,0.533911078,109.4,0.161266014,0.162396383,2,LIFEEXPPCT,0.174358974,-0.222408688,6,E_HBURD_P,0.237885463,0.354362378,4,Work_Drivealone_P,0.787022901,1.618156172,Work_Carpooled_P,0.071755725,-0.657100906,Work_Walk_P,0,-0.628032148,3,Percent_Hitrun_Related,0.25,3.39816006,Percent_Alcohol_Related,0.25,3.130981896,Percent_Night_Related,0.5,2.409683884,5,PM25,7.318130874,1.517771209,OZONE,55.95173,1.460092361,PRMP,0.157746665,0.370428168,1,Chronic_History,122,-1.296711401,0,Total_Population,2553,-1.71219394,E_SNGPNT_P,0.109030837,1.030253393,DISABILITYPCT,0.116743472,1.02010898,UNEMPPCT,0.053362573,0.195667259,percent_food_insecure,0.099,0.175642474,,,,,,,CPR_Calls,0,-1.060746348,Total_Calls,585,-0.974802492
